summary_scope,benchmark_group,metric_name,our_value,n_total,n_computable,n_not_computable,comparator_name,comparator_value,comparator_direction,beats_comparator,delta,unit,notes
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,2.467416310310364,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,1.5792333616564846,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,38.29307749608907,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,,1,0,1,,,,,,,
benchmark,A_validity,median_bad_contacts,0.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,0.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,-3.178232729434967,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,0.6000915102061275,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,0.0002248547971557,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,2.3,1,1,0,,,,,,,
benchmark,A_validity,median_bad_contacts,0.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,0.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,-4.04912249247233,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,1.3259819875609868,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,0.8252400993688017,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,1.15,1,1,0,,,,,,,
benchmark,A_validity,median_bad_contacts,2.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,1.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,-2.996764251164028,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,1.3867625935511192,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,32.60380554199219,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,1.9918584287042085,1,1,0,,,,,,,
benchmark,A_validity,median_bad_contacts,0.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,0.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,-2.9810077462877547,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,1.3748072259154909,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,18.109438030199343,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,1.9918584287042087,1,1,0,,,,,,,
benchmark,A_validity,median_bad_contacts,0.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,0.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
